WGS84 UTM 19N
160.9663998669712 -45.786484151147306 130.93
163.14743457501754 -40.35076121799648 130.896
164.29747375519946 -34.70951087772846 130.974
162.96408707107184 -30.34078918863088 130.932
159.5577045653481 -27.18094491958618 130.94
149.64660496712895 -23.685823769308627 130.885
143.1894249995239 -21.72886403556913 130.903
135.61238900548778 -19.537018075585365 130.885
127.06402713543503 -17.095472410321236 130.894
117.85626740887528 -14.501636111177504 130.899
155.17974104097812 -25.403725450858474 130.886
97.3056703634793 -8.780686407350004 130.897
86.41079474671278 -5.772631706669927 130.907
75.27855204697698 -2.72602126467973 130.94
63.882632458698936 0.4221381824463606 130.904
107.8417917859042 -11.722350175492465 130.896
52.105985735717695 3.6602454585954547 130.899
41.02527151466347 6.675280119292438 130.909
29.607341426424682 9.74550118111074 130.923
18.219482187065296 12.875089065171778 130.914
7.0635086939437315 15.969403754919767 130.864
-4.810600978787988 19.241063691675663 130.944
-16.505811971146613 22.43368036672473 130.878
-27.30273088661488 25.399666968733072 130.919
-38.96415675384924 28.610356451943517 130.966
-50.671753063215874 31.8325631339103 130.972
-61.25694732496049 34.71948740165681 130.95
-73.04241720971186 37.94403024762869 130.949
-84.35156134655699 41.011803921312094 130.922
-95.88168959220638 44.166612210683525 130.897
-107.21292399789672 47.298864795826375 130.93
-118.62004636257188 50.433273763395846 130.92
-129.76970927097136 53.55253569688648 131.1
-138.2642803582712 56.18892418500036 131.025
-143.133455460018 58.71923563722521 131.008
-146.33352713019121 67.64582564961165 131.045
-145.8804888210143 62.760744840838015 131.034
-145.20273930073017 72.68012651149184 131.004
-143.31591273332015 78.17085995152593 131.024
-140.26751973375212 83.03453338425606 131.012
-135.9662012953777 85.35809301398695 130.982
-130.78682770300657 85.59541700873524 130.992
-125.36989949864801 84.54461958818138 130.975
-119.16722069168463 82.98291556257755 130.956
-111.54556474747369 80.9223203053698 130.954
-103.17110832151957 78.6025266032666 130.946
-94.25116125319619 76.1246516611427 130.95
-84.26876048761187 73.36521345190704 130.959
-74.55156726349378 70.69936534110457 130.965
-63.560535418393556 67.6537425974384 130.98
-52.78196401929017 64.63360826671124 130.982
-41.49649775127182 61.48670845199376 130.99
-29.70945656870026 58.24639960285276 131.005
-18.725616066076327 55.28413410950452 130.994
-6.95742232829798 52.03878419287503 131.002
4.0796973195974715 48.98266189172864 131.01
15.597941830405034 45.80154015030712 130.995
26.90019665786531 42.690880664624274 130.996
38.46173687541159 39.51859286241233 130.975
49.531329208868556 36.44439163431525 130.967
60.84764136560261 33.31554523576051 130.964
