WGS84 UTM 19N
-31.67719010595465 21.926244812086225 26.565
-31.424751571263187 21.87424862291664 26.586
-30.53572212427389 22.28930173907429 26.609
-28.110630543436855 23.54301619902253 26.643
-24.719478276616428 25.28411149047315 26.656
-20.342620118055493 27.47202552203089 26.663
-16.166392734274268 29.57806413527578 26.608
-11.953072205767967 31.707955970428884 26.606
-7.709857982234098 33.84643316362053 26.593
-3.2496152515523136 36.084937426261604 26.579
0.632607675390318 38.02171944454312 26.598
4.9240490277297795 40.171458843164146 26.594
8.984406630741432 42.20606272108853 26.596
13.208239582425449 44.397453881800175 26.607
17.44915428000968 46.53599759563804 26.637
21.72986353916349 48.716850456781685 26.661
26.03762521711178 50.881664134562016 26.673
30.35451866016956 53.046274073421955 26.672
34.49541497754399 55.10684788879007 26.649
38.73112194763962 57.21774650365114 26.642
42.90025273128413 59.314720729365945 26.631
47.01830512826564 61.37581759784371 26.618
51.242586139938794 63.486981517635286 26.612
55.50409916683566 65.62816815171391 26.61
59.496196226915345 67.67668616399169 26.614
63.826212720479816 69.81633052043617 26.602
68.12880786845926 71.85475486610085 26.623
72.0412679950241 73.10886018816382 26.579
74.12209617794724 73.28407000377774 26.566
75.58252875681501 71.9888684656471 26.545
76.11150176636875 70.11908116284758 26.517
75.01056980888825 68.61631517577916 26.534
73.18357466731686 67.54039912484586 26.516
70.38777408166789 66.05739179439843 26.499
66.5973504295107 64.13701618462801 26.541
62.0430332563119 61.87899097241461 26.585
57.84941733733285 59.81033370830119 26.564
53.47232698334847 57.61003354284912 26.555
49.51254157820949 55.576219433918595 26.553
45.000417528208345 53.26478786859661 26.535
41.12942543684039 51.318470142781734 26.537
36.89038709690794 49.161353449337184 26.508
32.603877518791705 47.02691431809217 26.542
28.319788221968338 44.89859525766224 26.528
24.153206679504365 42.81391603127122 26.513
19.75243770418456 40.678979359567165 26.528
15.92600479722023 38.784132353030145 26.539
11.700234294170514 36.60821380466223 26.521
7.209752403781749 34.345694463700056 26.537
3.1397674734471366 32.28970607370138 26.526
-0.9720222877222113 30.20380326267332 26.547
-5.312821751635056 27.993459950201213 26.534
-13.64160102524329 23.817870838567615 26.502
-9.553615570883267 25.861098729074 26.505
-17.902743754908442 21.695232583209872 26.52
-21.985014878504444 19.500660449266434 26.544
-24.691072650137357 17.33980168402195 26.53
-25.568692669039592 16.014085168018937 26.501
-24.797014762531035 14.370263890363276 26.516
-22.954627614526544 13.294783594086766 26.499
-20.773072182782926 13.57879033498466 26.49
-18.28780121775344 14.664498089812696 26.493
-15.067325945943594 16.23354591894895 26.505
-10.729984475765377 18.39149776753038 26.521
-6.480121020344086 20.520567453466356 26.521
-2.3825136257801205 22.585184949450195 26.566
1.8639459338737652 24.664958502165973 26.584
5.997738060890697 26.713332598097622 26.605
10.275761204771698 28.875723118893802 26.614
14.792201580828987 31.174691521562636 26.608
18.712895049829967 33.09518379718065 26.57
23.085375294438563 35.29248140659183 26.607
27.13514776172815 37.36436821799725 26.56
31.330025203409605 39.38668782543391 26.561
35.66892394912429 41.51377081125975 26.584
39.895712957018986 43.63413025531918 26.627
43.933012095163576 45.66001633927226 26.61
48.29855547926854 47.85439956467599 26.599
52.327063394594006 49.895919415168464 26.61
56.61619659513235 52.04574160464108 26.614
60.88719736493658 54.20214804727584 26.622
65.0124460166553 56.2785234535113 26.623
69.22607212606817 58.42388602066785 26.634
73.33698698098306 60.4728147694841 26.649
77.59053870220669 62.16053534857929 26.638
80.41014039586298 62.67396766226739 26.594
82.1402283970383 61.68437618482858 26.595
82.25799726427067 58.29933373257518 26.573
80.43271221243776 57.09684635605663 26.562
82.90795505233109 59.864748295396566 26.584
77.94287576340139 55.80752433463931 26.514
65.77820331184193 49.61682155262679 26.539
61.4827781735803 47.49182483833283 26.546
57.09225850144867 45.30416988302022 26.556
74.44753976591164 54.00392537005246 26.523
53.022365517681465 43.2512374650687 26.559
69.90559728944208 51.6869792137295 26.572
48.95198239793535 41.176715563982725 26.539
44.799525303184055 39.11022191401571 26.518
40.441174702427816 36.9311087038368 26.492
36.00613754510414 34.69509403873235 26.505
32.019766510580666 32.69892294239253 26.509
27.957684728724416 30.689033647067845 26.486
23.511708919890225 28.474876455962658 26.494
19.458129511447623 26.43702475912869 26.494
15.187725465511903 24.30840385891497 26.489
10.920090157771483 22.201325721107423 26.471
6.8324576512677595 20.1735086645931 26.46
2.490904369042255 18.03107196651399 26.474
-1.74518599989824 15.904771835543215 26.47
-6.014295387722086 13.732928402721882 26.479
-10.077445237198845 11.676792574115098 26.498
-14.155725833727047 9.355594743043184 26.565
